Order ID,Order Date,Region,Customer Name,Product Category,Sub-category,Sales,Quantity,Discount,Profit,Year,Month
ORD-3632,2025-01-27,South,Julia King,Office Supplies,Binders,715.32,6,0.0,152.25,2025,2025-01
ORD-3633,2022-08-01,Central,Cheryl Stein,Office Supplies,Storage,1021.94,9,0.2,65.03,2022,2022-08
ORD-3634,2024-05-14,South,Brandi Brown,Office Supplies,Paper,39.76,7,0.1,6.76,2024,2024-05
ORD-3635,2024-08-16,East,Brian White,Furniture,Bookcases,371.24,6,0.3,48.2,2024,2024-08
ORD-3636,2024-03-16,Central,Elizabeth Moss,Furniture,Bookcases,705.9,10,0.3,74.1,2024,2024-03
ORD-3637,2022-12-31,Central,Brittany Mccall,Technology,Copiers,1048.63,3,0.2,44.03,2022,2022-12
ORD-3638,2024-03-30,South,Theresa Clayton,Technology,Phones,642.05,8,0.2,132.7,2024,2024-03
ORD-3639,2023-08-05,East,Sandra Rodriguez,Office Supplies,Storage,1219.76,2,0.1,254.63,2023,2023-08
ORD-3640,2024-06-30,Central,Michael Hall,Furniture,Tables,124.05,5,0.0,19.78,2024,2024-06
ORD-3641,2024-08-29,South,Ashley Mccormick,Furniture,Bookcases,1999.73,6,0.2,257.98,2024,2024-08
ORD-3642,2025-01-15,Central,Jason Castro,Furniture,Chairs,470.7,2,0.2,107.42,2025,2025-01
ORD-3643,2023-07-18,Central,Blake Green,Technology,Accessories,81.25,6,0.3,6.49,2023,2023-07
ORD-3644,2024-07-29,South,Joyce Jones,Office Supplies,Binders,670.22,1,0.0,170.08,2024,2024-07
ORD-3645,2023-10-11,South,Eric Silva,Technology,Phones,61.07,8,0.0,10.37,2023,2023-10
ORD-3646,2023-09-21,East,Jill Jackson,Technology,Accessories,606.07,3,0.3,42.15,2023,2023-09
ORD-3647,2024-10-08,South,John Sullivan,Office Supplies,Paper,182.52,2,0.2,42.17,2024,2024-10
ORD-3648,2024-10-26,Central,Karina Richmond,Furniture,Bookcases,1348.91,9,0.3,125.71,2024,2024-10
ORD-3649,2024-12-06,Central,Kevin Cruz,Technology,Phones,1543.63,7,0.0,117.69,2024,2024-12
ORD-3650,2025-03-31,Central,Jamie Mendoza,Technology,Accessories,207.4,9,0.0,30.18,2025,2025-03
ORD-3651,2023-06-16,Central,Robert Wilson,Furniture,Tables,1503.74,10,0.0,221.16,2023,2023-06
ORD-3652,2024-08-21,West,Edward West,Technology,Phones,1946.14,1,0.0,202.45,2024,2024-08
ORD-3653,2024-01-04,South,Steven Stewart,Technology,Accessories,525.92,3,0.2,82.8,2024,2024-01
ORD-3654,2023-02-20,East,Evan Jordan,Furniture,Chairs,1980.81,2,0.3,166.14,2023,2023-02
ORD-3655,2024-11-06,Central,Tanya Nguyen,Technology,Accessories,1830.83,4,0.3,147.63,2024,2024-11
ORD-3656,2023-05-13,Central,Mr. Tyler Owens,Office Supplies,Binders,978.34,8,0.0,227.98,2023,2023-05
ORD-3657,2024-08-29,East,Lindsey Gonzalez,Technology,Phones,581.72,9,0.1,108.59,2024,2024-08
ORD-3658,2025-05-05,West,Jennifer Willis,Furniture,Chairs,993.01,3,0.0,269.12,2025,2025-05
ORD-3659,2023-10-29,Central,Dr. Catherine Schultz,Technology,Phones,1140.94,2,0.1,284.15,2023,2023-10
ORD-3660,2022-08-03,West,Mrs. Cathy Martin,Office Supplies,Labels,142.09,4,0.2,6.55,2022,2022-08
ORD-3661,2022-07-26,West,Danny Clarke,Furniture,Chairs,1154.22,5,0.1,245.49,2022,2022-07
ORD-3662,2023-06-08,South,Tiffany Hopkins,Technology,Accessories,1210.1,4,0.2,208.69,2023,2023-06
ORD-3663,2022-11-18,East,Erik Diaz,Furniture,Bookcases,576.94,9,0.2,49.3,2022,2022-11
ORD-3664,2025-01-15,West,Jason Ramirez,Technology,Phones,813.18,7,0.3,110.12,2025,2025-01
ORD-3665,2024-05-03,South,Jennifer Watson,Furniture,Tables,1070.0,6,0.3,57.34,2024,2024-05
ORD-3666,2024-10-22,South,Melissa Carey,Technology,Machines,971.79,1,0.2,165.36,2024,2024-10
ORD-3667,2024-01-21,East,Richard Kelly,Office Supplies,Storage,1180.66,9,0.0,292.5,2024,2024-01
ORD-3668,2024-09-30,West,James Haynes,Furniture,Bookcases,169.93,3,0.3,28.52,2024,2024-09
ORD-3669,2023-12-28,East,Sean Holloway,Office Supplies,Paper,1091.76,3,0.2,84.69,2023,2023-12
ORD-3670,2023-01-20,South,Christine Smith,Furniture,Chairs,1315.78,2,0.2,55.63,2023,2023-01
ORD-3671,2023-08-08,South,Kelly Davenport,Office Supplies,Paper,637.51,6,0.2,119.54,2023,2023-08
ORD-3672,2023-10-19,East,Samantha Cox,Technology,Copiers,1361.05,5,0.2,143.54,2023,2023-10
ORD-3673,2024-09-23,South,Patrick Hernandez,Furniture,Chairs,1870.06,1,0.0,465.3,2024,2024-09
ORD-3674,2023-12-20,Central,Ryan Glenn,Office Supplies,Paper,161.45,5,0.0,45.09,2023,2023-12
ORD-3675,2025-02-20,South,James West,Office Supplies,Storage,1979.26,2,0.2,194.05,2025,2025-02
ORD-3676,2024-07-31,South,Brian Scott,Office Supplies,Storage,213.08,1,0.1,26.59,2024,2024-07
ORD-3677,2022-08-09,South,Ronald Rhodes,Technology,Phones,85.13,9,0.2,17.92,2022,2022-08
ORD-3678,2023-11-08,West,David Murphy,Furniture,Bookcases,1888.12,2,0.3,160.12,2023,2023-11
ORD-3679,2023-06-07,West,Kyle Thomas,Furniture,Chairs,1341.88,4,0.1,71.54,2023,2023-06
ORD-3680,2025-02-06,Central,Anna Sullivan,Technology,Phones,1781.7,2,0.0,244.31,2025,2025-02
ORD-3681,2024-08-30,South,Alison Ritter,Technology,Phones,944.21,8,0.3,156.58,2024,2024-08
ORD-3682,2023-01-06,West,Timothy Decker,Technology,Phones,174.03,1,0.1,13.72,2023,2023-01
ORD-3683,2024-03-12,West,Claudia Austin,Furniture,Tables,1201.17,5,0.2,119.02,2024,2024-03
ORD-3684,2025-06-01,South,Robert Short,Office Supplies,Paper,1773.55,3,0.2,222.19,2025,2025-06
ORD-3685,2023-05-07,South,James Brown DDS,Furniture,Tables,908.94,4,0.2,186.01,2023,2023-05
ORD-3686,2023-01-21,West,Heather Mason,Furniture,Bookcases,73.46,2,0.1,16.7,2023,2023-01
ORD-3687,2023-03-10,East,Melissa Tyler,Office Supplies,Labels,702.81,8,0.1,51.89,2023,2023-03
ORD-3688,2022-07-19,South,Joshua Garcia,Office Supplies,Paper,1713.32,5,0.2,108.88,2022,2022-07
ORD-3689,2022-08-09,West,Christopher Hanson,Technology,Accessories,969.95,4,0.0,138.44,2022,2022-08
ORD-3690,2022-10-01,West,Teresa Harris,Office Supplies,Binders,1936.61,3,0.2,386.87,2022,2022-10
ORD-3691,2023-09-02,South,Scott Galloway,Furniture,Chairs,1175.0,4,0.1,140.27,2023,2023-09
ORD-3692,2023-02-05,Central,Jillian Smith,Office Supplies,Storage,1398.62,7,0.3,227.78,2023,2023-02
ORD-3693,2023-06-24,East,Dennis Thomas,Furniture,Chairs,636.52,2,0.3,43.63,2023,2023-06
ORD-3694,2024-05-10,Central,Joel Harris,Technology,Machines,1027.06,1,0.0,86.01,2024,2024-05
ORD-3695,2024-04-06,East,Rebecca Smith,Furniture,Chairs,976.2,9,0.3,139.83,2024,2024-04
ORD-3696,2024-11-10,East,Travis Bentley,Furniture,Bookcases,884.54,4,0.0,133.76,2024,2024-11
ORD-3697,2023-07-18,Central,Ashley Foster,Office Supplies,Storage,1466.47,4,0.3,121.44,2023,2023-07
ORD-3698,2023-11-28,West,Cheryl White,Technology,Copiers,769.76,4,0.2,116.21,2023,2023-11
ORD-3699,2024-02-11,South,Melissa Cooke,Office Supplies,Storage,915.62,6,0.2,67.35,2024,2024-02
ORD-3700,2025-03-08,East,Dustin Golden,Furniture,Bookcases,951.88,4,0.2,100.77,2025,2025-03
ORD-3701,2023-04-01,West,John Welch,Technology,Accessories,630.69,4,0.0,55.79,2023,2023-04
ORD-3702,2023-08-15,Central,Terry Pittman,Technology,Machines,614.1,7,0.2,28.74,2023,2023-08
ORD-3703,2024-05-09,South,Suzanne Hoover,Office Supplies,Paper,805.27,8,0.3,114.86,2024,2024-05
ORD-3704,2025-01-24,South,Anthony George,Technology,Copiers,1867.17,5,0.1,187.18,2025,2025-01
ORD-3705,2023-03-28,South,Tina Rice,Technology,Copiers,220.18,4,0.0,52.22,2023,2023-03
ORD-3706,2024-05-17,South,Trevor Taylor,Technology,Accessories,364.71,1,0.2,23.6,2024,2024-05
ORD-3707,2025-03-24,South,Peter Keller,Office Supplies,Paper,795.74,4,0.1,145.46,2025,2025-03
ORD-3708,2025-01-13,Central,Erika Garcia DDS,Furniture,Chairs,99.5,2,0.1,25.32,2025,2025-01
ORD-3709,2025-01-29,Central,Dwayne Mcbride,Technology,Machines,414.68,1,0.0,43.77,2025,2025-01
ORD-3710,2023-09-15,West,Eric Marshall,Office Supplies,Labels,925.76,10,0.1,84.35,2023,2023-09
ORD-3711,2022-12-23,Central,Scott Collins,Furniture,Tables,65.02,7,0.0,10.17,2022,2022-12
ORD-3712,2022-06-28,Central,Rebecca Miller,Technology,Copiers,896.97,2,0.3,91.12,2022,2022-06
ORD-3713,2023-08-28,West,William Donovan,Furniture,Chairs,156.66,3,0.3,29.39,2023,2023-08
ORD-3714,2025-04-30,West,Nathan Terrell,Furniture,Chairs,25.87,4,0.0,2.16,2025,2025-04
ORD-3715,2022-09-17,West,Brittney Wolf,Technology,Accessories,229.5,8,0.3,39.91,2022,2022-09
ORD-3716,2024-05-12,West,Angela Warren,Furniture,Tables,1677.36,1,0.1,412.35,2024,2024-05
ORD-3717,2024-10-24,East,Margaret Palmer,Technology,Copiers,1432.88,6,0.0,405.79,2024,2024-10
ORD-3718,2025-05-24,West,Steven Cox,Office Supplies,Labels,1671.96,8,0.0,179.86,2025,2025-05
ORD-3719,2024-08-01,West,Nicole Ellis,Furniture,Bookcases,1473.71,8,0.3,88.44,2024,2024-08
ORD-3720,2023-10-31,West,Danielle Johnson,Furniture,Chairs,149.88,7,0.1,15.31,2023,2023-10
ORD-3721,2022-12-22,Central,Steven Smith,Technology,Copiers,1003.01,4,0.3,155.85,2022,2022-12
ORD-3722,2025-03-07,Central,Cameron Mckee,Furniture,Chairs,378.79,1,0.2,77.08,2025,2025-03
ORD-3723,2022-12-21,South,Luis Glover,Office Supplies,Paper,1611.26,9,0.0,310.71,2022,2022-12
ORD-3724,2023-08-28,South,Gabriel Diaz,Office Supplies,Paper,446.37,1,0.1,91.42,2023,2023-08
ORD-3725,2022-12-08,South,Brian Woods,Office Supplies,Storage,1126.38,5,0.1,299.54,2022,2022-12
ORD-3726,2023-02-12,East,Courtney Bullock,Furniture,Bookcases,327.72,8,0.2,59.49,2023,2023-02
ORD-3727,2022-11-18,West,Lisa Sandoval,Office Supplies,Labels,1891.65,10,0.1,313.56,2022,2022-11
ORD-3728,2023-01-06,West,Christopher Johnson,Technology,Phones,1085.49,6,0.2,101.84,2023,2023-01
ORD-3729,2024-07-15,South,Ashley Sullivan,Technology,Accessories,486.74,9,0.0,133.63,2024,2024-07
ORD-3730,2022-07-10,East,Theresa Martin,Office Supplies,Paper,501.72,1,0.1,38.85,2022,2022-07
ORD-3731,2025-04-19,Central,Angela Shepard,Office Supplies,Storage,225.17,6,0.3,20.26,2025,2025-04
ORD-3732,2023-01-25,South,Jose Wilson,Technology,Copiers,1647.08,6,0.3,200.15,2023,2023-01
ORD-3733,2024-02-14,East,Terry Hill,Technology,Accessories,1871.3,1,0.1,366.17,2024,2024-02
ORD-3734,2023-01-05,South,Marissa Gibson,Office Supplies,Binders,1256.01,5,0.1,208.41,2023,2023-01
ORD-3735,2025-02-10,South,James Lawrence,Technology,Accessories,1466.36,6,0.0,313.94,2025,2025-02
ORD-3736,2024-01-07,West,Anthony Tate MD,Office Supplies,Storage,1425.86,9,0.3,151.34,2024,2024-01
ORD-3737,2024-03-04,Central,Michael Wilson,Technology,Copiers,446.77,1,0.3,39.58,2024,2024-03
ORD-3738,2022-08-27,East,Mrs. Jacqueline Foster DVM,Furniture,Bookcases,378.01,7,0.1,36.9,2022,2022-08
ORD-3739,2022-08-26,East,Joshua Gomez,Furniture,Bookcases,315.16,9,0.1,29.05,2022,2022-08
ORD-3740,2024-02-16,East,Christopher Edwards,Office Supplies,Binders,1578.59,9,0.0,287.24,2024,2024-02
ORD-3741,2023-09-06,Central,Amanda Diaz,Technology,Phones,450.39,8,0.0,75.13,2023,2023-09
ORD-3742,2023-04-23,South,Katherine Bowen,Technology,Copiers,313.86,10,0.0,81.66,2023,2023-04
ORD-3743,2024-11-13,South,Travis Stephens,Furniture,Tables,824.64,5,0.1,123.6,2024,2024-11
ORD-3744,2022-07-07,South,Nathan Jones,Technology,Copiers,1990.44,4,0.0,198.31,2022,2022-07
ORD-3745,2023-09-25,East,Jermaine Fowler,Office Supplies,Storage,1908.69,3,0.1,444.05,2023,2023-09
ORD-3746,2024-04-20,South,Crystal Hopkins,Technology,Copiers,869.56,10,0.0,183.36,2024,2024-04
ORD-3747,2024-07-12,Central,Chad Garcia,Furniture,Chairs,1797.29,10,0.0,274.05,2024,2024-07
ORD-3748,2024-09-30,South,Stephanie Wright,Technology,Copiers,1687.07,8,0.0,401.32,2024,2024-09
ORD-3749,2024-12-09,South,Walter Cox,Technology,Accessories,1735.5,9,0.2,271.29,2024,2024-12
ORD-3750,2024-01-22,West,Ryan Olson,Technology,Phones,325.22,4,0.0,38.93,2024,2024-01
ORD-3751,2023-04-16,West,Jennifer Jones,Office Supplies,Paper,1832.44,6,0.1,342.6,2023,2023-04
ORD-3752,2022-10-25,West,Patricia Wiley,Technology,Accessories,530.37,9,0.3,81.71,2022,2022-10
ORD-3753,2023-11-06,South,Elizabeth Ferguson,Technology,Machines,222.09,6,0.2,26.62,2023,2023-11
ORD-3754,2025-02-05,Central,Dale Ray,Furniture,Chairs,891.67,2,0.3,64.5,2025,2025-02
ORD-3755,2025-06-01,East,Pamela Aguirre,Technology,Machines,1996.38,6,0.3,347.04,2025,2025-06
ORD-3756,2024-12-31,Central,Christy Watkins,Office Supplies,Labels,750.06,2,0.1,123.54,2024,2024-12
ORD-3757,2025-03-08,East,Jessica Wright,Office Supplies,Paper,346.91,2,0.3,51.12,2025,2025-03
ORD-3758,2024-04-07,Central,Mary Ramirez,Office Supplies,Storage,1348.41,5,0.3,221.94,2024,2024-04
ORD-3759,2023-02-15,South,Donald Bridges,Technology,Phones,370.47,8,0.1,59.27,2023,2023-02
ORD-3760,2023-01-13,West,Chelsea Hanson,Office Supplies,Paper,790.49,2,0.1,134.48,2023,2023-01
ORD-3761,2025-02-15,South,Tina Mcmahon,Office Supplies,Paper,1342.19,2,0.2,274.89,2025,2025-02
ORD-3762,2025-05-28,East,Kathleen Henderson,Office Supplies,Binders,1144.68,1,0.0,127.84,2025,2025-05
ORD-3763,2025-06-22,Central,Kelly Ruiz,Furniture,Chairs,799.46,6,0.1,133.84,2025,2025-06
ORD-3764,2024-02-23,Central,Claudia Reynolds,Technology,Copiers,705.15,3,0.2,144.72,2024,2024-02
ORD-3765,2024-07-06,Central,Tina Allen,Office Supplies,Paper,1496.35,9,0.1,160.99,2024,2024-07
ORD-3766,2024-10-01,South,Tiffany Thompson,Furniture,Bookcases,704.84,4,0.0,162.36,2024,2024-10
ORD-3767,2024-06-20,East,Thomas Burns,Furniture,Bookcases,345.53,5,0.3,66.04,2024,2024-06
ORD-3768,2025-05-18,South,Frederick Robertson,Office Supplies,Paper,1999.63,1,0.0,441.24,2025,2025-05
ORD-3769,2024-07-16,South,Heather Martinez,Furniture,Tables,1555.45,9,0.1,381.43,2024,2024-07
ORD-3770,2023-01-09,East,David Becker,Office Supplies,Labels,1088.33,4,0.0,67.2,2023,2023-01
ORD-3771,2023-04-21,East,Krystal Shah,Office Supplies,Storage,275.25,1,0.0,38.31,2023,2023-04
ORD-3772,2022-12-15,West,James Hardy,Furniture,Bookcases,1285.19,8,0.0,293.42,2022,2022-12
ORD-3773,2024-06-27,East,Jeffrey Booth,Office Supplies,Storage,964.95,1,0.0,90.41,2024,2024-06
ORD-3774,2023-01-04,West,Adam Lee,Office Supplies,Paper,1852.26,5,0.2,420.19,2023,2023-01
ORD-3775,2023-04-03,East,Lance Nelson,Technology,Accessories,1657.28,9,0.1,434.33,2023,2023-04
ORD-3776,2024-01-27,Central,Michael Townsend,Technology,Machines,1501.79,2,0.0,411.78,2024,2024-01
ORD-3777,2024-10-21,South,Philip Huang,Office Supplies,Labels,372.08,7,0.0,108.14,2024,2024-10
ORD-3778,2024-05-08,South,Jackie Jennings,Furniture,Tables,727.16,1,0.3,135.84,2024,2024-05
ORD-3779,2022-07-22,East,Bobby Reyes,Furniture,Bookcases,212.91,8,0.0,27.05,2022,2022-07
ORD-3780,2023-12-23,South,John Jimenez,Furniture,Chairs,574.29,6,0.0,49.68,2023,2023-12
ORD-3781,2023-05-12,West,Amber George,Office Supplies,Paper,1580.08,9,0.2,175.46,2023,2023-05
ORD-3782,2024-06-06,West,James Pierce,Office Supplies,Labels,660.68,1,0.2,42.33,2024,2024-06
ORD-3783,2023-08-11,South,Judith Hodges,Office Supplies,Labels,249.61,4,0.3,31.43,2023,2023-08
ORD-3784,2022-10-26,Central,Jennifer Hall,Furniture,Tables,14.75,5,0.2,1.03,2022,2022-10
ORD-3785,2022-06-27,East,Courtney Murphy,Furniture,Bookcases,383.2,10,0.2,34.76,2022,2022-06
ORD-3786,2023-12-14,Central,Matthew Green,Furniture,Tables,428.92,9,0.1,76.27,2023,2023-12
ORD-3787,2024-11-25,West,Richard Schmidt,Office Supplies,Binders,1319.61,10,0.3,70.77,2024,2024-11
ORD-3788,2023-08-31,East,Alexander Vaughan MD,Office Supplies,Storage,892.38,5,0.2,130.98,2023,2023-08
ORD-3789,2024-09-21,South,Hunter Kim,Technology,Accessories,1508.14,6,0.0,423.0,2024,2024-09
ORD-3790,2023-05-10,Central,Brittany Jackson,Office Supplies,Storage,1384.09,1,0.0,373.51,2023,2023-05
ORD-3791,2024-12-03,East,Frederick Hudson,Technology,Phones,659.11,9,0.1,87.8,2024,2024-12
ORD-3792,2023-10-29,Central,Jennifer Cowan,Furniture,Tables,1467.3,6,0.1,91.52,2023,2023-10
ORD-3793,2024-05-29,Central,Cassandra Evans,Office Supplies,Paper,1220.48,2,0.1,77.93,2024,2024-05
ORD-3794,2025-01-03,West,Alex Johnson,Office Supplies,Binders,1546.09,9,0.0,249.86,2025,2025-01
ORD-3795,2022-08-01,South,Tara Baird,Office Supplies,Storage,1145.17,7,0.1,280.47,2022,2022-08
ORD-3796,2023-08-07,East,Andrew Brennan,Furniture,Tables,573.78,4,0.1,146.54,2023,2023-08
ORD-3797,2024-02-09,West,Jessica Porter,Office Supplies,Paper,1642.17,6,0.3,60.99,2024,2024-02
ORD-3798,2024-07-08,East,Derrick Kim,Furniture,Tables,1462.11,3,0.1,192.19,2024,2024-07
ORD-3799,2024-06-25,South,Meredith Torres,Office Supplies,Labels,1105.25,5,0.3,229.99,2024,2024-06
ORD-3800,2023-05-09,Central,Ray Ramsey,Technology,Machines,55.28,3,0.2,9.64,2023,2023-05
ORD-3801,2025-02-18,East,Ronald Lewis,Furniture,Chairs,25.88,6,0.2,5.7,2025,2025-02
ORD-3802,2022-09-19,East,Daniel Collins,Office Supplies,Binders,29.25,10,0.3,5.22,2022,2022-09
ORD-3803,2022-07-31,East,Pamela Savage,Furniture,Bookcases,1992.52,6,0.3,169.01,2022,2022-07
ORD-3804,2023-01-31,South,Ashley Gomez,Technology,Accessories,175.63,4,0.1,21.24,2023,2023-01
ORD-3805,2024-05-22,South,Christopher Mcdaniel,Technology,Accessories,938.02,6,0.1,103.85,2024,2024-05
ORD-3806,2022-10-03,South,Alexa Villa,Furniture,Tables,496.68,3,0.2,63.93,2022,2022-10
ORD-3807,2023-06-14,East,Pamela Garner MD,Furniture,Bookcases,21.19,5,0.3,3.66,2023,2023-06
ORD-3808,2024-08-05,Central,Michelle Smith,Technology,Phones,1390.44,6,0.3,106.48,2024,2024-08
ORD-3809,2023-11-25,Central,Robert Stone,Technology,Machines,1262.04,7,0.3,95.59,2023,2023-11
ORD-3810,2025-03-14,East,Katherine Zamora,Technology,Machines,273.74,9,0.3,54.58,2025,2025-03
ORD-3811,2024-08-26,South,Dustin Jones,Technology,Phones,1560.77,7,0.3,95.02,2024,2024-08
ORD-3812,2025-05-16,South,James Floyd,Furniture,Bookcases,1992.68,10,0.1,371.87,2025,2025-05
ORD-3813,2025-05-29,West,Victoria Rodriguez,Technology,Accessories,107.62,3,0.3,16.71,2025,2025-05
ORD-3814,2024-10-26,Central,Jennifer Vaughn,Office Supplies,Paper,399.69,4,0.3,46.88,2024,2024-10
ORD-3815,2023-07-12,West,Brittany Harrington,Furniture,Bookcases,259.45,10,0.0,24.97,2023,2023-07
ORD-3816,2024-02-03,West,Christopher Parker,Technology,Copiers,1870.5,1,0.3,237.36,2024,2024-02
ORD-3817,2023-07-27,West,John Acevedo,Office Supplies,Labels,1408.12,5,0.3,53.65,2023,2023-07
ORD-3818,2024-08-08,West,Alexander Norman,Office Supplies,Storage,703.16,6,0.0,120.47,2024,2024-08
ORD-3819,2023-08-23,South,Mrs. Mandy Jones,Technology,Copiers,1140.3,1,0.2,145.22,2023,2023-08
ORD-3820,2025-03-31,Central,Matthew Massey,Furniture,Bookcases,29.85,9,0.1,3.16,2025,2025-03
ORD-3821,2023-07-16,East,James Wood,Furniture,Bookcases,1902.42,8,0.3,373.82,2023,2023-07
ORD-3822,2025-02-12,East,Nicole Harvey,Furniture,Chairs,1306.38,2,0.2,221.35,2025,2025-02
ORD-3823,2023-03-11,West,Justin Hunt,Technology,Machines,418.57,9,0.2,69.15,2023,2023-03
ORD-3824,2023-06-15,West,Trevor Smith,Technology,Machines,1839.46,3,0.1,388.71,2023,2023-06
ORD-3825,2022-08-10,West,Rose Small,Office Supplies,Binders,17.82,3,0.2,3.81,2022,2022-08
ORD-3826,2023-12-25,West,Timothy Oliver,Technology,Machines,1660.61,6,0.1,133.55,2023,2023-12
ORD-3827,2025-01-31,South,Jonathan Davis,Office Supplies,Labels,1894.16,9,0.1,369.89,2025,2025-01
ORD-3828,2024-02-09,Central,John Contreras,Technology,Accessories,1182.27,8,0.2,153.89,2024,2024-02
ORD-3829,2022-12-05,Central,Lori Stephens,Technology,Accessories,953.13,7,0.2,191.43,2022,2022-12
ORD-3830,2023-09-05,South,Daniel Torres,Furniture,Bookcases,1479.11,3,0.3,270.16,2023,2023-09
ORD-3831,2025-02-12,South,Teresa Harris,Furniture,Chairs,84.0,9,0.3,5.96,2025,2025-02
ORD-3832,2023-07-13,East,Samantha Gray,Technology,Machines,1794.87,4,0.2,262.99,2023,2023-07
ORD-3833,2022-12-01,South,Robert Roberts,Furniture,Tables,1629.33,8,0.1,376.39,2022,2022-12
ORD-3834,2024-05-29,Central,Gordon Moody,Office Supplies,Storage,1036.68,6,0.1,220.38,2024,2024-05
ORD-3835,2022-08-26,West,James Perez,Technology,Phones,607.22,1,0.2,95.2,2022,2022-08
ORD-3836,2023-08-21,East,Marissa King,Technology,Accessories,743.7,10,0.3,145.2,2023,2023-08
ORD-3837,2022-09-13,South,Jennifer Scott,Furniture,Tables,1024.34,8,0.0,302.57,2022,2022-09
ORD-3838,2025-05-17,Central,Michelle Cowan,Office Supplies,Binders,926.74,8,0.3,115.58,2025,2025-05
ORD-3839,2023-09-28,South,Jose Smith,Furniture,Bookcases,59.16,8,0.2,3.16,2023,2023-09
ORD-3840,2025-01-20,South,Carrie Griffin,Furniture,Bookcases,197.39,1,0.2,11.78,2025,2025-01
ORD-3841,2025-02-20,East,Catherine Mccarthy,Furniture,Bookcases,517.16,5,0.3,52.79,2025,2025-02
ORD-3842,2022-09-04,West,Katherine Bowen,Technology,Phones,1293.12,8,0.0,296.15,2022,2022-09
ORD-3843,2024-06-12,Central,Valerie Salazar,Office Supplies,Paper,250.61,6,0.1,58.17,2024,2024-06
ORD-3844,2024-12-17,South,Nicole Harris,Furniture,Chairs,995.33,3,0.0,230.08,2024,2024-12
ORD-3845,2024-05-30,East,Lisa Stewart,Technology,Phones,883.86,4,0.0,99.32,2024,2024-05
ORD-3846,2024-08-01,West,Grant Obrien,Furniture,Chairs,631.17,4,0.3,43.24,2024,2024-08
ORD-3847,2022-10-05,East,Sheri Oconnell,Office Supplies,Labels,1191.79,6,0.3,187.57,2022,2022-10
ORD-3848,2025-02-05,South,Samantha Oliver,Furniture,Tables,1560.44,3,0.1,176.19,2025,2025-02
ORD-3849,2024-01-29,East,Kathryn Dillon,Office Supplies,Storage,754.14,1,0.2,57.99,2024,2024-01
ORD-3850,2023-09-21,South,Krystal Harrington,Furniture,Bookcases,1229.37,9,0.2,223.51,2023,2023-09
ORD-3851,2023-05-10,South,Daniel Ramirez,Furniture,Bookcases,1999.81,3,0.0,397.82,2023,2023-05
ORD-3852,2023-09-26,South,Adrian Gibson,Technology,Copiers,1502.14,10,0.3,287.98,2023,2023-09
ORD-3853,2023-12-10,West,Darrell Greene,Furniture,Chairs,1873.53,9,0.2,211.4,2023,2023-12
ORD-3854,2022-09-24,Central,Lorraine Hardy,Furniture,Chairs,157.06,4,0.1,20.65,2022,2022-09
ORD-3855,2022-11-23,East,Brenda Adams,Technology,Machines,1540.53,8,0.0,344.05,2022,2022-11
ORD-3856,2022-12-04,Central,Charles Thompson,Furniture,Bookcases,247.09,8,0.1,12.02,2022,2022-12
ORD-3857,2023-10-26,Central,Brittany Chan,Office Supplies,Storage,1422.88,10,0.3,120.64,2023,2023-10
ORD-3858,2023-10-27,Central,Susan Villa,Technology,Phones,1003.57,2,0.3,131.72,2023,2023-10
ORD-3859,2024-04-22,West,Samantha Perez,Technology,Machines,1796.65,8,0.1,301.93,2024,2024-04
ORD-3860,2025-03-18,Central,Joseph Mercado,Office Supplies,Binders,1134.42,5,0.0,330.43,2025,2025-03
ORD-3861,2023-12-06,Central,Laura Hughes,Office Supplies,Paper,951.43,3,0.1,76.62,2023,2023-12
ORD-3862,2024-02-26,West,Beth Kane,Office Supplies,Paper,306.31,7,0.3,22.37,2024,2024-02
ORD-3863,2023-03-25,West,Caitlyn Thompson,Office Supplies,Paper,1304.35,6,0.3,125.96,2023,2023-03
ORD-3864,2023-02-23,West,Vanessa Cox,Office Supplies,Binders,1943.14,6,0.2,413.24,2023,2023-02
ORD-3865,2025-03-10,Central,Kevin Henry,Furniture,Chairs,576.59,2,0.3,33.9,2025,2025-03
ORD-3866,2025-04-15,South,Tonya Smith,Technology,Copiers,508.39,9,0.3,69.63,2025,2025-04
ORD-3867,2023-03-16,West,Dana Fernandez,Technology,Copiers,106.4,9,0.2,18.66,2023,2023-03
ORD-3868,2024-08-01,East,Michael Kidd,Technology,Phones,1695.95,4,0.0,100.16,2024,2024-08
